diagnos,grp,code,name,comments,sdb_amne
F93,0510,F93,Emotionella störningar med debut särskilt under barndomen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
F94,0510,F94,Störningar av social funktion med debut särskilt under barndom och ungdomstid,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
F95,0510,F95,Tics,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
F98,0510,F98,Andra beteendestörningar och emotionella störningar med debut vanligen under barndom och ungdomstid,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
F99,0511,F99,Psykisk störning ej specificerad på annat sätt,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G00,0601,G00,Bakteriell meningit som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G01,0601,G01,Meningit vid bakteriesjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G02,0601,G02,Meningit vid andra infektions- och parasitsjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G03,0601,G03,Meningit av andra och icke specificerade orsaker,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G04,0601,G04,"Encefalit, myelit och encefalomyelit",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G05,0601,G05,"Encefalit, myelit och encefalomyelit vid sjukdomar som klassificeras annorstädes",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G06,0601,G06,Abscess och granulom i skallen och ryggradskanalen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G07,0601,G07,Abscess och granulom i skallen och ryggradskanalen vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G08,0601,G08,Flebit och tromboflebit i skallens och ryggradskanalens venösa hålrum,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G09,0601,G09,Sena effekter av inflammatoriska sjukdomar i centrala nervsystemet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G10,0602,G10,Huntingtons sjukdom,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G11,0602,G11,Hereditär ataxi (ärftlig koordinationsrubbning),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G12,0602,G12,Spinal muskelatrofi och besläktade syndrom,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G13,0602,G13,Systemiska atrofier som primärt engagerar centrala nervsystemet vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G14,0602,G14,Postpoliosyndrom,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G20,0603,G20,Parkinsons sjukdom,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G21,0603,G21,Sekundär parkinsonism,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G22,0603,G22,Parkinsonism vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G23,0603,G23,Andra degenerativa sjukdomar i basala ganglierna,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G24,0603,G24,Dystoni,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G25,0603,G25,Andra basalgangliesjukdomar och rörelserubbningar,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G26,0603,G26,Basalganglietillstånd och rörelserubbningar vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G30,0604,G30,Alzheimers sjukdom,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G31,0604,G31,Andra degenerativa sjukdomar i nervsystemet som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G32,0604,G32,Andra degenerativa tillstånd i nervsystemet vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G35,0605,G35,Multipel skleros,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G36,0605,G36,Annan akut utbredd myelinförstöring,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G37,0605,G37,Andra myelinförstörande sjukdomar i centrala nervsystemet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G40,0606,G40,Epilepsi,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G41,0606,G41,Status epilepticus,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G43,0606,G43,Migrän,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G44,0606,G44,Andra huvudvärkssyndrom,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G45,0606,G45,Övergående cerebral ischemi (otillräcklig blodtillförsel till hjärnan) och besläktade syndrom,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G46,0606,G46,Vaskulära syndrom i hjärnan vid cerebrovaskulära sjukdomar (I60-I67²),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G47,0606,G47,Sömnstörningar,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G50,0607,G50,Sjukdomar i trigeminusnerven,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G51,0607,G51,Sjukdomar i facialisnerven,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G52,0607,G52,Sjukdomar i andra kranialnerver,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G53,0607,G53,Förändringar i kranialnerver vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G54,0607,G54,Sjukdomar i nervrötter och nervplexus,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G55,0607,G55,Kompression av nervrötter och nervplexus vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G56,0607,G56,Mononeuropati (sjukdom i en enda perifer nerv) i övre extremitet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G57,0607,G57,Mononeuropati (sjukdom i en enda perifer nerv) i nedre extremitet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G58,0607,G58,Andra mononeuropatier (sjukdomar i en enda perifer nerv),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G59,0607,G59,Mononeuropati (sjukdom i en enda perifer nerv) vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G60,0608,G60,"Hereditär och idiopatisk neuropati (sjukdom i perifer nerv, ärftlig och av okänd orsak)",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G61,0608,G61,Inflammatorisk polyneuropati (inflammatorisk sjukdom i flera perifera nerver samtidigt),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G62,0608,G62,Andra polyneuropatier (sjukdomar i flera perifera nerver samtidigt),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G63,0608,G63,Polyneuropati (sjukdom i flera perifera nerver samtidigt) vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G64,0608,G64,Andra sjukdomar i perifera nervsystemet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G70,0609,G70,Myasthenia gravis och andra neuromuskulära transmissionsrubbningar (rubbningar i överföring av impulser mellan nerver och muskler),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G71,0609,G71,Primära muskelsjukdomar,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G72,0609,G72,Andra myopatier,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G73,0609,G73,Neuromuskulära transmissionsrubbningar (rubbningar i överföringen av impulser mellan nerver och muskler) och muskelförändringar vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G80,0610,G80,Cerebral pares,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G81,0610,G81,Ensidig förlamning,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G82,0610,G82,Parapares och tetrapares (förlamning av båda nedre extremiteterna och förlamning av alla fyra extremiteterna),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G83,0610,G83,Andra förlamningssyndrom,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G90,0611,G90,Sjukdomar i autonoma nervsystemet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G91,0611,G91,"Hydrocefalus (vattenskalle, ökad mängd hjärnkammarvatten)",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G92,0611,G92,Toxisk encefalopati (hjärnsjukdom),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G93,0611,G93,Andra sjukdomar i hjärnan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G94,0611,G94,Andra tillstånd i hjärnan vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G95,0611,G95,Andra sjukdomar i ryggmärgen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G96,0611,G96,Andra sjukdomar i centrala nervsystemet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G97,0611,G97,Sjukdomar i nervsystemet orsakade av kirurgiska och medicinska ingrepp som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G98,0611,G98,Andra sjukdomar i nervsystemet som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
G99,0611,G99,Andra tillstånd i nervsystemet vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H00,0701,H00,Hordeolum (vagel) och chalazion,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H01,0701,H01,Andra ögonlocksinflammationer,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H02,0701,H02,Andra ögonlockssjukdomar,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H03,0701,H03,Förändringar i ögonlock vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H04,0701,H04,Sjukdomar i tårapparaten,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H05,0701,H05,Sjukdomar i ögonhålan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H06,0701,H06,Förändringar i tårapparaten och ögonhålan vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H10,0702,H10,Bindehinneinflammation,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H11,0702,H11,Andra sjukdomar i bindehinnan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H13,0702,H13,Förändringar i bindehinnan vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H15,0703,H15,Sjukdomar i senhinnan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H16,0703,H16,Hornhinneinflammation,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H17,0703,H17,Ärr och grumlingar i hornhinnan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H18,0703,H18,Andra sjukdomar i hornhinnan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H19,0703,H19,Förändringar i senhinnan och hornhinnan vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H20,0703,H20,Inflammation i regnbågshinnan och ciliarkroppen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H21,0703,H21,Andra förändringar i regnbågshinnan och ciliarkroppen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H22,0703,H22,Förändringar i regnbågshinnan och ciliarkroppen vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H25,0704,H25,Katarakt (grå starr) vid högre ålder,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H26,0704,H26,Andra former av katarakt (grå starr),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H27,0704,H27,Andra linsförändringar,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H28,0704,H28,Katarakt (grå starr) och andra linsförändringar vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H30,0705,H30,Inflammation i åderhinnan och näthinnan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H31,0705,H31,Andra förändringar i åderhinnan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H32,0705,H32,Förändringar i både åderhinnan och näthinnan vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H33,0705,H33,Näthinneavlossning och näthinnehål,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H34,0705,H34,Ocklusion av retinala blodkärl,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H35,0705,H35,Andra sjukliga förändringar i näthinnan,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H36,0705,H36,Förändringar i näthinnan vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H40,0706,H40,Glaukom (grön starr),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H42,0706,H42,Glaukom (grön starr) vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H43,0707,H43,Sjukliga förändringar i glaskroppen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H44,0707,H44,Sjukliga förändringar i ögongloben,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H45,0707,H45,Förändringar i glaskroppen och ögongloben vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H46,0708,H46,Synnervsinflammation,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H47,0708,H47,Andra förändringar i synnerven eller synbanorna,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H48,0708,H48,Förändringar i synnerven och synbanorna vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H49,0709,H49,Paralytisk strabism (ögonmuskelförlamning),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H50,0709,H50,Annan strabism (skelning),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H51,0709,H51,Andra förändringar i de binokulära rörelserna,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H52,0709,H52,Förändringar i ögats refraktion och ackommodation,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H53,0710,H53,Synstörningar,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H54,0710,H54,Synnedsättning inklusive blindhet (i ett öga eller båda ögonen),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H55,0711,H55,Nystagmus och andra oregelbundna ögonrörelser,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H57,0711,H57,Andra sjukdomar i ögat och närliggande organ,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H58,0711,H58,Andra förändringar i ögat och närliggande organ vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H59,0711,H59,Förändringar i ögat och närliggande organ efter kirurgiska och medicinska ingrepp som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H60,0801,H60,Extern otit (inflammation i ytterörat och yttre hörselgången),,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H61,0801,H61,Andra sjukdomar i ytterörat,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H62,0801,H62,Förändringar i ytterörat vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H65,0802,H65,Icke varig inflammation i mellanörat,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H66,0802,H66,Varig och icke specificerad mellanöreinflammation,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H67,0802,H67,Mellanöreinflammation vid sjukdomar som klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
H68,0802,H68,Inflammation och tilltäppning av örontrumpeten,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
